project_id,doc_name,doc_type,file_path,file_hash,extracted_text,extracted_data_json,consistency_score
SYN-PRJ-04468,Administrative_Sanction_Order_SYN-PRJ-04468.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04468.pdf,syn_hash_so_SYN-PRJ-0446,"SANCTION ORDER: Project SYN-PRJ-04468. Total administrative approval of INR 2,935,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2935000.0, ""sanction_date"": ""2021-03-01"", ""agency"": ""Public Works Department (PWD)""}",100.0
SYN-PRJ-04468,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04468.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04468.pdf,syn_hash_uc_SYN-PRJ-0446,"FORM GFR 19-A. Certified that out of Rs 2,935,000.00 sanctioned, Rs 2,799,000.00 has been properly utilized.","{""claimed_utilization"": 2799000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04469,Administrative_Sanction_Order_SYN-PRJ-04469.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04469.pdf,syn_hash_so_SYN-PRJ-0446,"SANCTION ORDER: Project SYN-PRJ-04469. Total administrative approval of INR 1,360,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1360000.0, ""sanction_date"": ""2023-09-22"", ""agency"": ""Public Works Department (PWD)""}",100.0
SYN-PRJ-04469,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04469.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04469.pdf,syn_hash_uc_SYN-PRJ-0446,"FORM GFR 19-A. Certified that out of Rs 1,360,000.00 sanctioned, Rs 1,221,000.00 has been properly utilized.","{""claimed_utilization"": 1221000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04470,Administrative_Sanction_Order_SYN-PRJ-04470.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04470.pdf,syn_hash_so_SYN-PRJ-0447,"SANCTION ORDER: Project SYN-PRJ-04470. Total administrative approval of INR 3,220,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3220000.0, ""sanction_date"": ""2023-10-10"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-04470,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04470.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04470.pdf,syn_hash_uc_SYN-PRJ-0447,"FORM GFR 19-A. Certified that out of Rs 3,220,000.00 sanctioned, Rs 2,965,000.00 has been properly utilized.","{""claimed_utilization"": 2965000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04471,Administrative_Sanction_Order_SYN-PRJ-04471.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04471.pdf,syn_hash_so_SYN-PRJ-0447,"SANCTION ORDER: Project SYN-PRJ-04471. Total administrative approval of INR 4,675,000.00 sanctioned under MPLADS.","{""sanction_amount"": 4675000.0, ""sanction_date"": ""2024-06-01"", ""agency"": ""Municipal Engineering Corporation""}",100.0
SYN-PRJ-04471,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04471.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04471.pdf,syn_hash_uc_SYN-PRJ-0447,"FORM GFR 19-A. Certified that out of Rs 4,675,000.00 sanctioned, Rs 4,658,000.00 has been properly utilized.","{""claimed_utilization"": 4658000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04472,Administrative_Sanction_Order_SYN-PRJ-04472.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04472.pdf,syn_hash_so_SYN-PRJ-0447,"SANCTION ORDER: Project SYN-PRJ-04472. Total administrative approval of INR 4,105,000.00 sanctioned under MPLADS.","{""sanction_amount"": 4105000.0, ""sanction_date"": ""2023-02-17"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-04472,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04472.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04472.pdf,syn_hash_uc_SYN-PRJ-0447,"FORM GFR 19-A. Certified that out of Rs 4,105,000.00 sanctioned, Rs 1,111,000.00 has been properly utilized.","{""claimed_utilization"": 1111000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04473,Administrative_Sanction_Order_SYN-PRJ-04473.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04473.pdf,syn_hash_so_SYN-PRJ-0447,"SANCTION ORDER: Project SYN-PRJ-04473. Total administrative approval of INR 1,040,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1040000.0, ""sanction_date"": ""2023-09-11"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-04473,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04473.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04473.pdf,syn_hash_uc_SYN-PRJ-0447,"FORM GFR 19-A. Certified that out of Rs 1,040,000.00 sanctioned, Rs 187,000.00 has been properly utilized.","{""claimed_utilization"": 187000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04474,Administrative_Sanction_Order_SYN-PRJ-04474.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04474.pdf,syn_hash_so_SYN-PRJ-0447,"SANCTION ORDER: Project SYN-PRJ-04474. Total administrative approval of INR 3,820,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3820000.0, ""sanction_date"": ""2021-03-01"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-04474,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04474.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04474.pdf,syn_hash_uc_SYN-PRJ-0447,"FORM GFR 19-A. Certified that out of Rs 3,820,000.00 sanctioned, Rs 3,409,000.00 has been properly utilized.","{""claimed_utilization"": 3409000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04475,Administrative_Sanction_Order_SYN-PRJ-04475.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04475.pdf,syn_hash_so_SYN-PRJ-0447,"SANCTION ORDER: Project SYN-PRJ-04475. Total administrative approval of INR 2,445,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2445000.0, ""sanction_date"": ""2023-10-09"", ""agency"": ""Zila Parishad Engineering Wing""}",100.0
SYN-PRJ-04475,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04475.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04475.pdf,syn_hash_uc_SYN-PRJ-0447,"FORM GFR 19-A. Certified that out of Rs 2,445,000.00 sanctioned, Rs 2,333,000.00 has been properly utilized.","{""claimed_utilization"": 2333000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04476,Administrative_Sanction_Order_SYN-PRJ-04476.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04476.pdf,syn_hash_so_SYN-PRJ-0447,"SANCTION ORDER: Project SYN-PRJ-04476. Total administrative approval of INR 2,820,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2820000.0, ""sanction_date"": ""2021-12-11"", ""agency"": ""Municipal Engineering Corporation""}",100.0
SYN-PRJ-04476,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04476.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04476.pdf,syn_hash_uc_SYN-PRJ-0447,"FORM GFR 19-A. Certified that out of Rs 2,820,000.00 sanctioned, Rs 2,662,000.00 has been properly utilized.","{""claimed_utilization"": 2662000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04477,Administrative_Sanction_Order_SYN-PRJ-04477.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04477.pdf,syn_hash_so_SYN-PRJ-0447,"SANCTION ORDER: Project SYN-PRJ-04477. Total administrative approval of INR 1,200,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1200000.0, ""sanction_date"": ""2022-02-07"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-04477,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04477.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04477.pdf,syn_hash_uc_SYN-PRJ-0447,"FORM GFR 19-A. Certified that out of Rs 1,200,000.00 sanctioned, Rs 1,026,000.00 has been properly utilized.","{""claimed_utilization"": 1026000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04478,Administrative_Sanction_Order_SYN-PRJ-04478.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04478.pdf,syn_hash_so_SYN-PRJ-0447,"SANCTION ORDER: Project SYN-PRJ-04478. Total administrative approval of INR 2,915,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2915000.0, ""sanction_date"": ""2022-03-06"", ""agency"": ""Panchayati Raj Engineering Division""}",100.0
SYN-PRJ-04478,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04478.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04478.pdf,syn_hash_uc_SYN-PRJ-0447,"FORM GFR 19-A. Certified that out of Rs 2,915,000.00 sanctioned, Rs 2,511,000.00 has been properly utilized.","{""claimed_utilization"": 2511000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04479,Administrative_Sanction_Order_SYN-PRJ-04479.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04479.pdf,syn_hash_so_SYN-PRJ-0447,"SANCTION ORDER: Project SYN-PRJ-04479. Total administrative approval of INR 2,195,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2195000.0, ""sanction_date"": ""2023-05-11"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-04479,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04479.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04479.pdf,syn_hash_uc_SYN-PRJ-0447,"FORM GFR 19-A. Certified that out of Rs 2,195,000.00 sanctioned, Rs 1,985,000.00 has been properly utilized.","{""claimed_utilization"": 1985000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04480,Administrative_Sanction_Order_SYN-PRJ-04480.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04480.pdf,syn_hash_so_SYN-PRJ-0448,"SANCTION ORDER: Project SYN-PRJ-04480. Total administrative approval of INR 660,000.00 sanctioned under MPLADS.","{""sanction_amount"": 660000.0, ""sanction_date"": ""2023-01-10"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-04480,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04480.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04480.pdf,syn_hash_uc_SYN-PRJ-0448,"FORM GFR 19-A. Certified that out of Rs 660,000.00 sanctioned, Rs 591,000.00 has been properly utilized.","{""claimed_utilization"": 591000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04481,Administrative_Sanction_Order_SYN-PRJ-04481.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04481.pdf,syn_hash_so_SYN-PRJ-0448,"SANCTION ORDER: Project SYN-PRJ-04481. Total administrative approval of INR 1,435,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1435000.0, ""sanction_date"": ""2022-10-17"", ""agency"": ""Panchayati Raj Engineering Division""}",100.0
SYN-PRJ-04481,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04481.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04481.pdf,syn_hash_uc_SYN-PRJ-0448,"FORM GFR 19-A. Certified that out of Rs 1,435,000.00 sanctioned, Rs 1,269,000.00 has been properly utilized.","{""claimed_utilization"": 1269000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04482,Administrative_Sanction_Order_SYN-PRJ-04482.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04482.pdf,syn_hash_so_SYN-PRJ-0448,"SANCTION ORDER: Project SYN-PRJ-04482. Total administrative approval of INR 3,080,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3080000.0, ""sanction_date"": ""2024-07-29"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-04482,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04482.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04482.pdf,syn_hash_uc_SYN-PRJ-0448,"FORM GFR 19-A. Certified that out of Rs 3,080,000.00 sanctioned, Rs 2,087,000.00 has been properly utilized.","{""claimed_utilization"": 2087000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04483,Administrative_Sanction_Order_SYN-PRJ-04483.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04483.pdf,syn_hash_so_SYN-PRJ-0448,"SANCTION ORDER: Project SYN-PRJ-04483. Total administrative approval of INR 910,000.00 sanctioned under MPLADS.","{""sanction_amount"": 910000.0, ""sanction_date"": ""2021-02-25"", ""agency"": ""Municipal Engineering Corporation""}",100.0
SYN-PRJ-04483,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04483.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04483.pdf,syn_hash_uc_SYN-PRJ-0448,"FORM GFR 19-A. Certified that out of Rs 910,000.00 sanctioned, Rs 180,000.00 has been properly utilized.","{""claimed_utilization"": 180000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04484,Administrative_Sanction_Order_SYN-PRJ-04484.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04484.pdf,syn_hash_so_SYN-PRJ-0448,"SANCTION ORDER: Project SYN-PRJ-04484. Total administrative approval of INR 1,285,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1285000.0, ""sanction_date"": ""2021-10-29"", ""agency"": ""Municipal Engineering Corporation""}",100.0
SYN-PRJ-04484,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04484.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04484.pdf,syn_hash_uc_SYN-PRJ-0448,"FORM GFR 19-A. Certified that out of Rs 1,285,000.00 sanctioned, Rs 1,181,000.00 has been properly utilized.","{""claimed_utilization"": 1181000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04485,Administrative_Sanction_Order_SYN-PRJ-04485.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04485.pdf,syn_hash_so_SYN-PRJ-0448,"SANCTION ORDER: Project SYN-PRJ-04485. Total administrative approval of INR 2,235,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2235000.0, ""sanction_date"": ""2024-08-24"", ""agency"": ""Zila Parishad Engineering Wing""}",100.0
SYN-PRJ-04485,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04485.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04485.pdf,syn_hash_uc_SYN-PRJ-0448,"FORM GFR 19-A. Certified that out of Rs 2,235,000.00 sanctioned, Rs 1,952,000.00 has been properly utilized.","{""claimed_utilization"": 1952000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04486,Administrative_Sanction_Order_SYN-PRJ-04486.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04486.pdf,syn_hash_so_SYN-PRJ-0448,"SANCTION ORDER: Project SYN-PRJ-04486. Total administrative approval of INR 3,300,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3300000.0, ""sanction_date"": ""2022-04-09"", ""agency"": ""Zila Parishad Engineering Wing""}",100.0
SYN-PRJ-04486,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04486.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04486.pdf,syn_hash_uc_SYN-PRJ-0448,"FORM GFR 19-A. Certified that out of Rs 3,300,000.00 sanctioned, Rs 1,742,000.00 has been properly utilized.","{""claimed_utilization"": 1742000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04487,Administrative_Sanction_Order_SYN-PRJ-04487.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04487.pdf,syn_hash_so_SYN-PRJ-0448,"SANCTION ORDER: Project SYN-PRJ-04487. Total administrative approval of INR 3,210,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3210000.0, ""sanction_date"": ""2021-09-19"", ""agency"": ""Zila Parishad Engineering Wing""}",100.0
SYN-PRJ-04487,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04487.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04487.pdf,syn_hash_uc_SYN-PRJ-0448,"FORM GFR 19-A. Certified that out of Rs 3,210,000.00 sanctioned, Rs 2,734,000.00 has been properly utilized.","{""claimed_utilization"": 2734000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04488,Administrative_Sanction_Order_SYN-PRJ-04488.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04488.pdf,syn_hash_so_SYN-PRJ-0448,"SANCTION ORDER: Project SYN-PRJ-04488. Total administrative approval of INR 3,750,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3750000.0, ""sanction_date"": ""2024-10-05"", ""agency"": ""Public Works Department (PWD)""}",100.0
SYN-PRJ-04488,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04488.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04488.pdf,syn_hash_uc_SYN-PRJ-0448,"FORM GFR 19-A. Certified that out of Rs 3,750,000.00 sanctioned, Rs 1,544,000.00 has been properly utilized.","{""claimed_utilization"": 1544000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04489,Administrative_Sanction_Order_SYN-PRJ-04489.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04489.pdf,syn_hash_so_SYN-PRJ-0448,"SANCTION ORDER: Project SYN-PRJ-04489. Total administrative approval of INR 220,000.00 sanctioned under MPLADS.","{""sanction_amount"": 220000.0, ""sanction_date"": ""2023-10-22"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-04489,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04489.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04489.pdf,syn_hash_uc_SYN-PRJ-0448,"FORM GFR 19-A. Certified that out of Rs 220,000.00 sanctioned, Rs 125,000.00 has been properly utilized.","{""claimed_utilization"": 125000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04490,Administrative_Sanction_Order_SYN-PRJ-04490.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04490.pdf,syn_hash_so_SYN-PRJ-0449,"SANCTION ORDER: Project SYN-PRJ-04490. Total administrative approval of INR 2,425,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2425000.0, ""sanction_date"": ""2022-07-07"", ""agency"": ""Municipal Engineering Corporation""}",100.0
SYN-PRJ-04490,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04490.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04490.pdf,syn_hash_uc_SYN-PRJ-0449,"FORM GFR 19-A. Certified that out of Rs 2,425,000.00 sanctioned, Rs 599,000.00 has been properly utilized.","{""claimed_utilization"": 599000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04491,Administrative_Sanction_Order_SYN-PRJ-04491.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04491.pdf,syn_hash_so_SYN-PRJ-0449,"SANCTION ORDER: Project SYN-PRJ-04491. Total administrative approval of INR 255,000.00 sanctioned under MPLADS.","{""sanction_amount"": 255000.0, ""sanction_date"": ""2024-04-11"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-04491,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04491.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04491.pdf,syn_hash_uc_SYN-PRJ-0449,"FORM GFR 19-A. Certified that out of Rs 255,000.00 sanctioned, Rs 231,000.00 has been properly utilized.","{""claimed_utilization"": 231000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04492,Administrative_Sanction_Order_SYN-PRJ-04492.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04492.pdf,syn_hash_so_SYN-PRJ-0449,"SANCTION ORDER: Project SYN-PRJ-04492. Total administrative approval of INR 4,040,000.00 sanctioned under MPLADS.","{""sanction_amount"": 4040000.0, ""sanction_date"": ""2024-02-03"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-04492,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04492.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04492.pdf,syn_hash_uc_SYN-PRJ-0449,"FORM GFR 19-A. Certified that out of Rs 4,040,000.00 sanctioned, Rs 3,622,000.00 has been properly utilized.","{""claimed_utilization"": 3622000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04493,Administrative_Sanction_Order_SYN-PRJ-04493.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04493.pdf,syn_hash_so_SYN-PRJ-0449,"SANCTION ORDER: Project SYN-PRJ-04493. Total administrative approval of INR 1,820,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1820000.0, ""sanction_date"": ""2024-03-13"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-04493,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04493.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04493.pdf,syn_hash_uc_SYN-PRJ-0449,"FORM GFR 19-A. Certified that out of Rs 1,820,000.00 sanctioned, Rs 1,750,000.00 has been properly utilized.","{""claimed_utilization"": 1750000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04494,Administrative_Sanction_Order_SYN-PRJ-04494.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04494.pdf,syn_hash_so_SYN-PRJ-0449,"SANCTION ORDER: Project SYN-PRJ-04494. Total administrative approval of INR 180,000.00 sanctioned under MPLADS.","{""sanction_amount"": 180000.0, ""sanction_date"": ""2022-09-04"", ""agency"": ""Panchayati Raj Engineering Division""}",100.0
SYN-PRJ-04494,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04494.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04494.pdf,syn_hash_uc_SYN-PRJ-0449,"FORM GFR 19-A. Certified that out of Rs 180,000.00 sanctioned, Rs 170,000.00 has been properly utilized.","{""claimed_utilization"": 170000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04495,Administrative_Sanction_Order_SYN-PRJ-04495.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04495.pdf,syn_hash_so_SYN-PRJ-0449,"SANCTION ORDER: Project SYN-PRJ-04495. Total administrative approval of INR 3,300,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3300000.0, ""sanction_date"": ""2024-05-14"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-04495,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04495.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04495.pdf,syn_hash_uc_SYN-PRJ-0449,"FORM GFR 19-A. Certified that out of Rs 3,300,000.00 sanctioned, Rs 501,000.00 has been properly utilized.","{""claimed_utilization"": 501000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04496,Administrative_Sanction_Order_SYN-PRJ-04496.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04496.pdf,syn_hash_so_SYN-PRJ-0449,"SANCTION ORDER: Project SYN-PRJ-04496. Total administrative approval of INR 610,000.00 sanctioned under MPLADS.","{""sanction_amount"": 610000.0, ""sanction_date"": ""2022-02-02"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-04496,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04496.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04496.pdf,syn_hash_uc_SYN-PRJ-0449,"FORM GFR 19-A. Certified that out of Rs 610,000.00 sanctioned, Rs 610,000.00 has been properly utilized.","{""claimed_utilization"": 610000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04497,Administrative_Sanction_Order_SYN-PRJ-04497.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04497.pdf,syn_hash_so_SYN-PRJ-0449,"SANCTION ORDER: Project SYN-PRJ-04497. Total administrative approval of INR 1,475,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1475000.0, ""sanction_date"": ""2024-10-16"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-04497,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04497.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04497.pdf,syn_hash_uc_SYN-PRJ-0449,"FORM GFR 19-A. Certified that out of Rs 1,475,000.00 sanctioned, Rs 1,412,000.00 has been properly utilized.","{""claimed_utilization"": 1412000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04498,Administrative_Sanction_Order_SYN-PRJ-04498.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04498.pdf,syn_hash_so_SYN-PRJ-0449,"SANCTION ORDER: Project SYN-PRJ-04498. Total administrative approval of INR 2,380,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2380000.0, ""sanction_date"": ""2021-06-04"", ""agency"": ""Zila Parishad Engineering Wing""}",100.0
SYN-PRJ-04498,Form_GFR19A_Utilization_Certificate_SYN-PRJ-04498.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-04498.pdf,syn_hash_uc_SYN-PRJ-0449,"FORM GFR 19-A. Certified that out of Rs 2,380,000.00 sanctioned, Rs 2,348,000.00 has been properly utilized.","{""claimed_utilization"": 2348000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-04499,Administrative_Sanction_Order_SYN-PRJ-04499.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-04499.pdf,syn_hash_so_SYN-PRJ-0449,"SANCTION ORDER: Project SYN-PRJ-04499. Total administrative approval of INR 1,955,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1955000.0, ""sanction_date"": ""2022-10-29"", ""agency"": ""Zila Parishad Engineering Wing""}",100.0
